CP015498.1	k141_338	95.804	143	4	1	2011964	2012104	143	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	11658	11796	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	2138088	2138226	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	2100017	2100155	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	110282	110420	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	466963	467101	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1692649	1692787	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	531723	531861	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	3	2	1587749	1587886	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	698692	698830	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1480695	1480833	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1091273	1091411	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1098542	1098680	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1147649	1147787	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1150332	1150470	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	3	2	1152467	1152604	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	988972	989110	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	916990	917128	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1299553	1299691	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1394756	1394894	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1448351	1448489	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	719510	719648	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	3	2	638412	638549	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1591775	1591913	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	3	2	1643769	1643906	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	532374	532512	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	406427	406565	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	371131	371269	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1850841	1850979	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	293837	293975	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	278279	278417	140	1	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	1988928	1989066	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	2010202	2010340	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	2020182	2020320	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	4	1	2104537	2104675	1	140	2.43e-57	230
CP015498.1	k141_338	96.429	140	3	2	2106672	2106809	1	140	2.43e-57	230
CP015498.1	k141_338	95.775	142	5	1	1994377	1994517	142	1	8.74e-57	228
CP015498.1	k141_338	95.775	142	4	2	778461	778600	1	142	8.74e-57	228
CP015498.1	k141_338	95.139	144	5	2	1525690	1525832	143	1	3.14e-56	226
CP015498.1	k141_338	95.745	141	4	2	118822	118960	1	141	3.14e-56	226
CP015498.1	k141_338	95.714	140	5	1	1852503	1852641	140	1	1.13e-55	224
CP015498.1	k141_338	95.714	140	4	1	588825	588962	1	140	1.13e-55	224
CP015498.1	k141_338	95.714	140	4	1	1074035	1074172	1	140	1.13e-55	224
CP015498.1	k141_338	95.000	140	6	1	1258747	1258885	140	1	5.26e-54	219
CP015498.1	k141_338	93.750	144	6	3	528932	529073	1	143	2.45e-52	213
CP015498.1	k141_338	93.706	143	7	2	1411486	1411627	1	142	2.45e-52	213
CP015498.1	k141_338	94.286	140	6	2	1109243	1109380	1	140	2.45e-52	213
CP015498.1	k141_338	94.286	140	7	1	1865292	1865430	1	140	2.45e-52	213
CP015498.1	k141_338	93.151	146	6	4	897241	897385	59612	59754	8.81e-52	211
CP015498.1	k141_338	93.617	141	7	2	115570	115708	141	1	3.17e-51	209
CP015498.1	k141_338	96.774	124	4	0	1589284	1589407	59631	59754	1.14e-50	207
CP015498.1	k141_338	92.414	145	9	2	725562	725706	59612	59754	4.10e-50	206
CP015498.1	k141_338	95.238	126	6	0	1635615	1635740	59754	59629	1.91e-48	200
CP015498.1	k141_338	90.345	145	11	3	272897	273041	59770	59629	1.48e-44	187
CP015498.1	k141_338	98.851	87	1	0	454848	454934	59770	59684	4.19e-35	156
CP015498.1	k141_338	85.161	155	16	7	1231138	1231289	59770	59620	5.41e-34	152
CP015498.1	k141_338	85.417	144	16	5	1165991	1166133	59770	59631	9.06e-32	145
CP015498.1	k141_338	85.315	143	16	5	1567252	1567393	59632	59770	3.26e-31	143
CP015498.1	k141_338	85.315	143	16	5	2141087	2141228	59632	59770	3.26e-31	143
CP015498.1	k141_338	83.766	154	18	7	1742002	1742152	59621	59770	4.21e-30	139
CP015498.1	k141_338	84.138	145	17	6	671566	671709	59631	59770	5.45e-29	135
CP015498.1	k141_338	95.833	72	3	0	575281	575352	69	140	1.97e-23	117
CP015498.1	k141_338	75.983	229	49	6	242117	242342	48933	49158	2.55e-22	113
CP015498.1	k141_338	75.983	229	49	6	1173510	1173735	48933	49158	2.55e-22	113
CP015498.1	k141_338	75.983	229	49	6	1582867	1583092	48933	49158	2.55e-22	113
CP015498.1	k141_338	75.983	229	49	6	2131199	2131424	48933	49158	2.55e-22	113
CP015498.1	k141_338	95.652	69	3	0	456400	456468	59688	59620	9.19e-22	111
CP015498.1	k141_338	98.333	60	1	0	1161340	1161399	59632	59573	4.27e-20	106
CP015498.1	k141_344	99.079	28338	228	14	1538923	1567241	123	28446	0.0	50854
CP015498.1	k141_344	99.003	2809	26	2	1569688	1572496	28463	31269	0.0	5031
CP015498.1	k141_344	100.000	143	0	0	1161416	1161558	1	143	6.66e-68	265
CP015498.1	k141_344	99.301	143	1	0	732881	733023	1	143	3.10e-66	259
CP015498.1	k141_344	100.000	137	0	0	2030311	2030447	1	137	1.44e-64	254
CP015498.1	k141_344	100.000	136	0	0	2049942	2050077	136	1	5.19e-64	252
CP015498.1	k141_344	100.000	136	0	0	637106	637241	136	1	5.19e-64	252
CP015498.1	k141_344	99.270	137	1	0	28209	28345	137	1	6.71e-63	248
CP015498.1	k141_344	97.241	145	2	2	289747	289889	31404	31260	8.68e-62	244
CP015498.1	k141_344	99.254	134	1	0	288422	288555	134	1	3.12e-61	243
CP015498.1	k141_344	100.000	127	0	0	737677	737803	31404	31278	5.23e-59	235
CP015498.1	k141_344	97.059	136	2	2	1169585	1169719	31404	31270	8.74e-57	228
CP015498.1	k141_344	94.444	144	7	1	866060	866203	143	1	1.46e-54	220
CP015498.1	k141_344	94.444	144	7	1	1942104	1942247	1	143	1.46e-54	220
CP015498.1	k141_344	95.035	141	5	2	1322533	1322671	31404	31264	1.46e-54	220
CP015498.1	k141_344	94.366	142	8	0	140194	140335	142	1	5.26e-54	219
CP015498.1	k141_344	92.763	152	10	1	1250511	1250662	31404	31254	5.26e-54	219
CP015498.1	k141_344	94.366	142	8	0	773924	774065	31404	31263	5.26e-54	219
CP015498.1	k141_344	95.000	140	6	1	1859943	1860081	31265	31404	5.26e-54	219
CP015498.1	k141_344	95.620	137	5	1	1322376	1322511	31404	31268	5.26e-54	219
CP015498.1	k141_344	95.588	136	6	0	1522926	1523061	31269	31404	5.26e-54	219
CP015498.1	k141_344	93.793	145	7	2	639812	639955	31404	31261	1.89e-53	217
CP015498.1	k141_344	95.556	135	6	0	2070180	2070314	31270	31404	1.89e-53	217
CP015498.1	k141_344	94.286	140	8	0	2071506	2071645	1	140	6.81e-53	215
CP015498.1	k141_344	94.891	137	7	0	573896	574032	137	1	6.81e-53	215
CP015498.1	k141_344	94.326	141	6	2	169954	170092	31404	31264	6.81e-53	215
CP015498.1	k141_344	94.203	138	8	0	396213	396350	138	1	8.81e-52	211
CP015498.1	k141_344	93.662	142	7	2	1651328	1651467	31263	31404	8.81e-52	211
CP015498.1	k141_344	94.245	139	6	2	1833179	1833315	31266	31404	8.81e-52	211
CP015498.1	k141_344	94.203	138	8	0	29537	29674	31404	31267	8.81e-52	211
CP015498.1	k141_344	94.815	135	6	1	731555	731688	31270	31404	3.17e-51	209
CP015498.1	k141_344	94.815	135	6	1	461434	461567	31404	31270	3.17e-51	209
CP015498.1	k141_344	94.815	135	6	1	2028986	2029119	31270	31404	3.17e-51	209
CP015498.1	k141_344	92.958	142	10	0	12930	13071	1	142	1.14e-50	207
CP015498.1	k141_344	93.007	143	9	1	698962	699104	142	1	1.14e-50	207
CP015498.1	k141_344	94.118	136	8	0	1652660	1652795	1	136	1.14e-50	207
CP015498.1	k141_344	93.431	137	9	0	419622	419758	137	1	1.47e-49	204
CP015498.1	k141_344	93.382	136	9	0	1320893	1321028	136	1	5.30e-49	202
CP015498.1	k141_344	93.382	136	9	0	1249192	1249327	136	1	5.30e-49	202
CP015498.1	k141_344	92.143	140	11	0	765844	765983	140	1	6.86e-48	198
CP015498.1	k141_344	93.333	135	8	1	767111	767244	31404	31270	6.86e-48	198
CP015498.1	k141_344	92.647	136	9	1	2051211	2051346	31404	31270	8.87e-47	195
CP015498.1	k141_344	94.444	126	7	0	1612018	1612143	31279	31404	8.87e-47	195
CP015498.1	k141_344	90.845	142	13	0	1613304	1613445	1	142	1.15e-45	191
CP015498.1	k141_344	91.176	136	9	3	141527	141660	31404	31270	6.90e-43	182
CP015498.1	k141_344	89.362	141	11	4	420950	421087	31404	31265	1.16e-40	174
CP015498.1	k141_344	89.286	140	11	4	1269151	1269287	31266	31404	4.16e-40	172
CP015498.1	k141_344	94.545	110	4	2	10317	10424	31263	31372	5.38e-39	169
CP015498.1	k141_344	90.152	132	9	4	397527	397655	31404	31274	5.38e-39	169
CP015498.1	k141_344	98.851	87	0	1	1166584	1166670	142	57	1.51e-34	154
CP015498.1	k141_344	98.810	84	1	0	458436	458519	140	57	1.95e-33	150
CP015498.1	k141_344	100.000	81	0	0	1272222	1272302	57	137	1.95e-33	150
CP015498.1	k141_344	97.701	87	1	1	1527355	1527441	57	142	7.00e-33	148
CP015498.1	k141_344	100.000	80	0	0	770931	771010	136	57	7.00e-33	148
CP015498.1	k141_344	93.000	100	6	1	1941645	1941744	31269	31367	9.06e-32	145
CP015498.1	k141_344	93.023	86	6	0	865982	866067	142	57	3.28e-26	126
CP015498.1	k141_344	97.260	73	2	0	1086979	1087051	31330	31258	1.18e-25	124
CP015498.1	k141_344	98.485	66	1	0	575224	575289	31404	31339	1.97e-23	117
CP015498.1	k141_344	100.000	62	0	0	772671	772732	62	1	7.10e-23	115
CP015498.1	k141_344	94.595	74	3	1	736425	736498	142	70	2.55e-22	113
CP015498.1	k141_344	95.161	62	3	0	1168331	1168392	62	1	7.15e-18	99.0
CP015498.1	k141_344	95.161	62	3	0	1270479	1270540	1	62	7.15e-18	99.0
CP015498.1	k141_344	100.000	44	0	0	635071	635114	136	93	7.20e-13	82.4
CP015498.1	k141_120	99.331	26606	157	8	304264	330861	7941	34533	0.0	48126
CP015498.1	k141_120	98.291	6028	76	4	298031	304057	1757	7758	0.0	10536
CP015498.1	k141_120	98.611	144	2	0	111809	111952	144	1	4.01e-65	255
CP015498.1	k141_120	99.286	140	1	0	1884378	1884517	140	1	1.44e-64	254
CP015498.1	k141_120	99.286	140	1	0	428694	428833	1	140	1.44e-64	254
CP015498.1	k141_120	99.281	139	1	0	1915218	1915356	139	1	5.19e-64	252
CP015498.1	k141_120	99.281	139	1	0	1911350	1911488	139	1	5.19e-64	252
CP015498.1	k141_120	99.281	139	1	0	983769	983907	1	139	5.19e-64	252
CP015498.1	k141_120	99.281	139	1	0	1422653	1422791	1	139	5.19e-64	252
CP015498.1	k141_120	99.281	139	1	0	1805283	1805421	1	139	5.19e-64	252
CP015498.1	k141_120	97.872	141	1	1	304145	304283	7736	7876	3.12e-61	243
CP015498.1	k141_120	96.403	139	5	0	246460	246598	1	139	2.43e-57	230
CP015498.1	k141_120	96.403	139	5	0	1685516	1685654	1	139	2.43e-57	230
CP015498.1	k141_120	92.857	140	10	0	1836294	1836433	140	1	1.47e-49	204
CP015498.1	k141_120	88.623	167	13	6	319113	319274	23570	23735	6.86e-48	198
CP015498.1	k141_120	91.429	140	12	0	1614334	1614473	140	1	3.19e-46	193
CP015498.1	k141_120	90.541	148	10	4	319899	320045	22785	22929	3.19e-46	193
CP015498.1	k141_120	91.367	139	12	0	2062869	2063007	139	1	1.15e-45	191
CP015498.1	k141_120	90.647	139	13	0	1647957	1648095	1	139	5.34e-44	185
CP015498.1	k141_120	91.367	139	2	1	1834514	1834642	139	1	6.90e-43	182
CP015498.1	k141_120	89.209	139	6	1	711991	712120	1	139	6.95e-38	165
CP015498.1	k141_120	98.649	74	1	0	479981	480054	23626	23699	7.05e-28	132
CP015498.1	k141_120	97.368	76	2	0	479979	480054	22838	22913	2.54e-27	130
CP015498.1	k141_120	98.630	73	0	1	288347	288419	140	211	9.12e-27	128
CP015498.1	k141_120	97.059	68	2	0	1829079	1829146	139	72	7.10e-23	115
CP015498.1	k141_120	100.000	43	0	0	667489	667531	34533	34491	2.59e-12	80.5
CP015498.1	k141_120	100.000	37	0	0	298092	298128	1854	1818	5.61e-09	69.4
CP015498.1	k141_306	99.386	22481	134	3	332037	354515	1	22479	0.0	40747
CP015498.1	k141_306	98.762	6381	75	4	364751	371130	22462	28839	0.0	11343
CP015498.1	k141_306	98.881	268	1	1	666050	666317	266	1	7.86e-132	477
CP015498.1	k141_306	100.000	133	0	0	280603	280735	28801	28933	2.41e-62	246
CP015498.1	k141_306	100.000	131	0	0	1654642	1654772	28933	28803	3.12e-61	243
CP015498.1	k141_306	99.248	133	0	1	1993245	1993376	28933	28801	4.04e-60	239
CP015498.1	k141_306	99.242	132	1	0	51317	51448	28802	28933	4.04e-60	239
CP015498.1	k141_306	99.242	132	1	0	286287	286418	28933	28802	4.04e-60	239
CP015498.1	k141_306	99.237	131	1	0	1471038	1471168	28932	28802	1.45e-59	237
CP015498.1	k141_306	98.485	132	2	0	912545	912676	28802	28933	1.88e-58	233
CP015498.1	k141_306	98.485	132	1	1	1130510	1130641	28802	28932	6.76e-58	231
CP015498.1	k141_306	98.473	131	2	0	382444	382574	28932	28802	6.76e-58	231
CP015498.1	k141_306	97.727	132	1	1	2168184	2168313	28933	28802	3.14e-56	226
CP015498.1	k141_306	97.710	131	3	0	167878	168008	28803	28933	3.14e-56	226
CP015498.1	k141_306	97.727	132	2	1	2121569	2121700	28803	28933	3.14e-56	226
CP015498.1	k141_306	97.015	134	3	1	1454460	1454593	28801	28933	1.13e-55	224
CP015498.1	k141_306	97.692	130	2	1	1045452	1045580	28932	28803	4.07e-55	222
CP015498.1	k141_306	96.947	131	4	0	296616	296746	28803	28933	1.46e-54	220
CP015498.1	k141_306	96.970	132	2	2	540655	540785	28803	28933	1.46e-54	220
CP015498.1	k141_306	96.970	132	3	1	1405262	1405393	28933	28803	1.46e-54	220
CP015498.1	k141_306	96.970	132	2	2	196140	196270	28933	28803	1.46e-54	220
CP015498.1	k141_306	96.923	130	2	1	1927807	1927934	28932	28803	1.89e-53	217
CP015498.1	k141_306	96.183	131	5	0	1921946	1922076	28933	28803	6.81e-53	215
CP015498.1	k141_306	95.556	135	2	3	1638347	1638481	28933	28803	2.45e-52	213
CP015498.1	k141_306	94.853	136	3	3	2144004	2144139	28933	28802	3.17e-51	209
CP015498.1	k141_306	95.489	133	3	2	1746610	1746742	28932	28803	3.17e-51	209
CP015498.1	k141_306	94.656	131	7	0	1618676	1618806	28933	28803	1.47e-49	204
CP015498.1	k141_306	94.074	135	3	3	259928	260060	28802	28933	1.91e-48	200
CP015498.1	k141_306	93.985	133	3	3	1521273	1521403	28932	28803	2.47e-47	196
CP015498.1	k141_306	93.939	132	2	3	1813947	1814075	28932	28804	8.87e-47	195
CP015498.1	k141_306	91.304	138	3	5	77518	77652	28802	28933	2.48e-42	180
CP015498.1	k141_306	94.286	70	3	1	1718728	1718797	28799	28867	4.27e-20	106
CP015498.1	k141_306	100.000	31	0	0	1618751	1618781	28817	28847	1.21e-05	58.4
CP015498.1	k141_306	100.000	28	0	0	1351225	1351252	2284	2257	5.65e-04	52.8
CP015498.1	k141_50	97.982	23142	424	14	217943	241070	67	23179	0.0	40108
CP015498.1	k141_50	99.260	9457	68	2	246595	256050	24827	34282	0.0	17075
CP015498.1	k141_50	98.988	1680	16	1	243323	245002	23163	24841	0.0	3007
CP015498.1	k141_50	78.505	535	104	8	231687	232217	12113	12640	1.08e-90	340
CP015498.1	k141_50	99.310	145	1	0	1421189	1421333	34292	34436	2.40e-67	263
CP015498.1	k141_50	100.000	141	0	0	427234	427374	34296	34436	8.62e-67	261
CP015498.1	k141_50	100.000	140	0	0	982310	982449	34297	34436	3.10e-66	259
CP015498.1	k141_50	100.000	140	0	0	1803824	1803963	34297	34436	3.10e-66	259
CP015498.1	k141_50	100.000	140	0	0	113272	113411	34436	34297	3.10e-66	259
CP015498.1	k141_50	99.296	142	1	0	983767	983908	1	142	1.12e-65	257
CP015498.1	k141_50	99.296	142	1	0	111813	111954	142	1	1.12e-65	257
CP015498.1	k141_50	99.296	142	1	0	244999	245140	34295	34436	1.12e-65	257
CP015498.1	k141_50	95.625	160	6	1	1915199	1915358	159	1	4.01e-65	255
CP015498.1	k141_50	99.291	141	1	0	1911350	1911490	141	1	4.01e-65	255
CP015498.1	k141_50	99.291	141	1	0	1884379	1884519	141	1	4.01e-65	255
CP015498.1	k141_50	99.291	141	1	0	428692	428832	1	141	4.01e-65	255
CP015498.1	k141_50	99.291	141	1	0	1422651	1422791	1	141	4.01e-65	255
CP015498.1	k141_50	99.291	141	1	0	1805281	1805421	1	141	4.01e-65	255
CP015498.1	k141_50	99.286	140	1	0	1684057	1684196	34297	34436	1.44e-64	254
CP015498.1	k141_50	97.917	144	3	0	2064315	2064458	34436	34293	1.87e-63	250
CP015498.1	k141_50	96.503	143	4	1	1915948	1916090	34436	34295	5.23e-59	235
CP015498.1	k141_50	97.143	140	3	1	1912080	1912218	34436	34297	5.23e-59	235
CP015498.1	k141_50	97.143	140	3	1	1054306	1054445	34298	34436	5.23e-59	235
CP015498.1	k141_50	96.454	141	5	0	246458	246598	1	141	1.88e-58	233
CP015498.1	k141_50	96.454	141	5	0	1685514	1685654	1	141	1.88e-58	233
CP015498.1	k141_50	92.500	160	10	2	2017345	2017504	34279	34436	8.74e-57	228
CP015498.1	k141_50	95.745	141	5	1	1885109	1885249	34436	34297	3.14e-56	226
CP015498.1	k141_50	95.035	141	5	2	1615685	1615824	34436	34297	1.46e-54	220
CP015498.1	k141_50	95.035	141	6	1	710532	710672	34297	34436	1.46e-54	220
CP015498.1	k141_50	95.035	141	6	1	1646516	1646656	34297	34436	1.46e-54	220
CP015498.1	k141_50	94.326	141	6	2	1081840	1081979	34436	34297	6.81e-53	215
CP015498.1	k141_50	92.908	141	10	0	1836295	1836435	141	1	4.10e-50	206
CP015498.1	k141_50	92.414	145	9	2	216415	216559	34294	34436	4.10e-50	206
CP015498.1	k141_50	92.958	142	9	1	822168	822309	34296	34436	4.10e-50	206
CP015498.1	k141_50	92.958	142	9	1	1687055	1687196	34296	34436	4.10e-50	206
CP015498.1	k141_50	92.908	141	9	1	1568865	1569005	34436	34297	1.47e-49	204
CP015498.1	k141_50	92.908	141	9	1	1237946	1238086	34297	34436	1.47e-49	204
CP015498.1	k141_50	92.908	141	9	1	1740383	1740523	34297	34436	1.47e-49	204
CP015498.1	k141_50	92.908	141	9	1	2021081	2021221	34297	34436	1.47e-49	204
CP015498.1	k141_50	91.549	142	12	0	2062868	2063009	142	1	2.47e-47	196
CP015498.1	k141_50	91.489	141	12	0	1614335	1614475	141	1	8.87e-47	195
CP015498.1	k141_50	88.125	160	18	1	1647955	1648114	1	159	4.13e-45	189
CP015498.1	k141_50	91.549	142	2	1	1834513	1834644	142	1	1.48e-44	187
CP015498.1	k141_50	89.362	141	6	1	711989	712120	1	141	5.38e-39	169
CP015498.1	k141_50	97.531	81	1	1	1837739	1837819	34436	34357	1.52e-29	137
CP015498.1	k141_50	82.635	167	16	12	2170774	2170933	34276	34436	5.45e-29	135
CP015498.1	k141_50	84.354	147	13	8	1092195	1092336	34436	34295	5.45e-29	135
CP015498.1	k141_50	97.059	68	2	0	1829079	1829146	141	74	7.10e-23	115
CP015498.1	k141_50	80.128	156	27	3	374037	374192	27124	27275	2.55e-22	113
CP015498.1	k141_50	96.970	66	1	1	1840666	1840730	34362	34297	3.30e-21	110
CP015498.1	k141_50	100.000	35	0	0	238562	238596	20717	20683	7.26e-08	65.8
CP015498.1	k141_62	96.622	23034	647	91	823766	846719	12597	35579	0.0	38104
CP015498.1	k141_62	98.921	7042	73	3	807544	814583	142	7182	0.0	12580
CP015498.1	k141_62	99.120	6367	54	2	815803	822168	6242	12607	0.0	11446
CP015498.1	k141_62	99.690	967	3	0	1568039	1569005	36552	35586	0.0	1770
CP015498.1	k141_62	99.587	968	4	0	216418	217385	35585	36552	0.0	1766
